id,name,altname,lang,period
-842036,Galánta,Galantha,,
-1159773,Galaţi,Galaţi,,
-1159773,Galaţi,Galatz,"Yiddish, Russia, Germany",
-1159773,Galaţi,Gałacz,,
-1159773,Galaţi,Galatsi,,
-1159773,Galaţi,Galach,,
-1159773,Galaţi,Galaz,,
-1160199,Galgó,Gîlgău,,
-1160199,Galgó,Galgó,,
-1160199,Galgó,Gâlgău,,
-842256,Galgóc,Hlohovec,"Slovania, Czech",
-842256,Galgóc,Galgóc,,
-842256,Galgóc,Frayshtatl,,
-842256,Galgóc,Freistadt,,
-842256,Galgóc,Freistadt An Der Waag,,
-842256,Galgóc,Frašták,,
-842256,Galgóc,Galgocz,,
-1159831,Gálospetri,Galoşpetreu,,
-1159831,Gálospetri,Gálospetri,,
-1159831,Gálospetri,Galos-Petreiu,,
-845727,Gálszécs,Sečovce,,
-845727,Gálszécs,Gálszécs,,
-845727,Gálszécs,Tshetshevits,,
-845727,Gálszécs,Setsovtse,,
-1773907,Gambach,Gambach,,
-2276674,Ganchesty,Hînceştii,,
-2276674,Ganchesty,Ganchesty,Russia,before 1940
-2276674,Ganchesty,Kotovskoye,Russia,1940-65
-2276674,Ganchesty,Kotovsk,Russia,1965-90
-2276674,Ganchesty,Hânceşti,,
-2276674,Ganchesty,Hontchest,,
-2276674,Ganchesty,Khencheshti,,
-2276674,Ganchesty,Gincheshty,,
-2276674,Ganchesty,Gynchesht',,
-2276674,Ganchesty,Khynchesht',,
-1743132,Gandersheim,Bad Gandersheim,,
-1743132,Gandersheim,Gandersheim,Germany,until 1931
-1773968,Gangelt,Gangelt,,
-1943557,Gantsevichi,Hantsavichy,,
-1943557,Gantsevichi,Gantsevichi,,
-1943557,Gantsevichi,Hancewicze,,
-1943557,Gantsevichi,Hantzevitch,,
-1943557,Gantsevichi,Gantseviche,,
-1943557,Gantsevichi,Hancavičy,,
-1943557,Gantsevichi,Hancavichy,,
-1943557,Gantsevichi,Gancavichi,,
-2617231,Ganushishki,Onuškis,,
-2617231,Ganushishki,Anushishak,,
-2617231,Ganushishki,Ganushishki,,
-2617231,Ganushishki,Hanuszyszki,,
-2617231,Ganushishki,Anishok,,
-2617231,Ganushishki,Onuškio,,
-2617231,Ganushishki,Onuškes,,
-2617231,Ganushishki,Onušiškes,,
-2617231,Ganushishki,Onushkis,,
-2617231,Ganushishki,Oniškis,,
-2617231,Ganushishki,Onusky,,
-2617231,Ganushishki,Ganušiški,,
-2617231,Ganushishki,Hanashishok,,
-2617230,Ganushishki,Onuškis,,
-2617230,Ganushishki,Ganushishki,,
-2617230,Ganushishki,Hanuszyszki,,
-2617230,Ganushishki,Hanashishok,,
-2617230,Ganushishki,Anishok,,
-2617230,Ganushishki,Anushishak,,
-2617230,Ganushishki,Oniškis,,
-2617230,Ganushishki,Onushkis,,
-2617230,Ganushishki,Onuškės,,
-2617230,Ganushishki,Onuškio,,
-2617230,Ganushishki,Uonoškis,,
-1038802,Gánya,Hanychi,,
-1038802,Gánya,Gánya,,
-1038802,Gánya,Ganiče,"Czech, Slovania",
-1038802,Gánya,Ganitsh,,
-1038802,Gánya,Ganichi,,
-1038802,Gánya,Ganics,,
-1038802,Gánya,Ganiči,,
-1038802,Gánya,Hanicsi,,
-1038802,Gánya,Hanichi,,
-1038802,Gánya,Hanytschi,,
-846341,Garamszentbenedek,Hronský Beňadik,Slovania,since 1960
-846341,Garamszentbenedek,Svätý Beňadik,Slovania,until 1960
-846341,Garamszentbenedek,Garamszentbenedek,Hungary,since 1888
-846341,Garamszentbenedek,Szentbenedek,Hungary,until 1888
-846341,Garamszentbenedek,Sankt Benedikt,,
-846341,Garamszentbenedek,Svätý Benedik,,
-1774110,Gardelegen,Gardelegen,,
-1774110,Gardelegen,Gardelengen,,
-1774161,Garmisch-Partenkirchen,Garmisch-Partenkirchen,,
-501255,Garnsee,Gardeja,,
-501255,Garnsee,Garnsee,,
-501293,Garwolin,Garwolin,,
-501293,Garwolin,Garvolin,"Yiddish, Russia",
-501293,Garwolin,Garvilin,,
-1774280,Garzweiler,Garzweiler,,
-2908111,Gatchina,Gatchina,,
-2908111,Gatchina,Trotsk,Russia,1923-29
-2908111,Gatchina,Krasnogvardeysk,Russia,1930-44
-2908111,Gatchina,Krasnogwardeisk,,
-1038845,Gáth,Hat’,,
-1038845,Gáth,Gat’,,
-1038845,Gáth,Hať,,
-1038845,Gáth,Gáth,,
-1038845,Gáth,Gát,,
-1159889,Gattája / Gátalja,Gătaia,,
-1159889,Gattája / Gátalja,Gattája,,
-1159889,Gattája / Gátalja,Gothal,,
-1159889,Gattája / Gátalja,Gataja,,
-1159889,Gattája / Gátalja,Gatei,,
-1159889,Gattája / Gátalja,Gátalja,,
-1774383,Gau-Algesheim,Gau-Algesheim,,
-1774411,Gauersheim,Gauersheim,,
-1774422,Gaukönigshofen,Gaukönigshofen,,
-1774422,Gaukönigshofen,Gaukoenigshofen,,
-1774448,Gau-Odernheim,Gau-Odernheim,,
-1774448,Gau-Odernheim,Odernheim,Germany,until 1896
-854260,Gáva,Gávavencsellő,Hungary,since 1971
-854260,Gáva,Gáva,,
-854260,Gáva,Vencsellő,,
-854260,Gáva,Ujvencsellö,,
-854260,Gáva,Óvencsellö,,
-1942967,Gaviya,Gav'ya,,
-1942967,Gaviya,Gaviya,,
-1942967,Gaviya,Gawia,,
-1942967,Gaviya,Gavya,,
-548430,Gaya,Kyjov,,
-548430,Gaya,Gaya,"Germany, Yiddish",
-1942975,Gayna,Hajna,"Belarus, Poland",
-1942975,Gayna,Gayna,,
-1942975,Gayna,Hayna,,
-1942975,Gayna,Aina,,
-1942975,Gayna,Staraya Gayna,,
-1038895,Gaysin,Haysyn,,
-1038895,Gaysin,Gaysin,,
-1038895,Gaysin,Haysin,,
-1038895,Gaysin,Hajsyn,,
-1038895,Gaysin,Haïssyn,,
-1038895,Gaysin,Haisîn,,
-1038895,Gaysin,Hajsin,,
-1038895,Gaysin,Heisen,,
-1038895,Gaysin,Haisyn,,
-1038895,Gaysin,Heysyn,,
-1038895,Gaysin,Gaissin,,
-1038895,Gaysin,Gaisin,,
-1038895,Gaysin,Gajsin,,
-1038895,Gaysin,Guysin,,
-3206643,Gazenpot,Aizpute,,
-3206643,Gazenpot,Hasenpoth,,
-3206643,Gazenpot,Gazenpot,,
-3206643,Gazenpot,Haznpot,,
-3206643,Gazenpot,Hazenpot,,
-3206643,Gazenpot,Aizputė,,
-3206643,Gazenpot,Hasenpot,,
-3206643,Gazenpot,Hosenpoth,,
-3206643,Gazenpot,Hoznpol,,
-3206643,Gazenpot,Aispute,,
-3206643,Gazenpot,Ayzpute,,
-3206643,Gazenpot,Asimpute,,
-501414,Gdingen,Gdynia,,
-501414,Gdingen,Gdingen,,
-501414,Gdingen,Gotenhafen,Germany,1939-45
-501414,Gdingen,Gothenhafen,,
-501414,Gdingen,Gdiniô,,
-2908393,Gdov,Gdov,,
-2908393,Gdov,Oudova,,
-2908393,Gdov,Gdow,"Germany, Poland",
-501412,Gdów,Gdów,,
-501412,Gdów,G'dov,,
-863060,Gebe,Nyírkáta,Hungary,since 1955
-863060,Gebe,Gebe,Hungary,until 1955
-1430943,Gebweiler,Guebwiller,,
-1430943,Gebweiler,Gebweiler,,
-1430943,Gebweiler,Gàwiller,,
-1430943,Gebweiler,Grosser Belchen,,
-1430943,Gebweiler,Sulzer Belchen,,
-1774569,Gedern,Gedern,,
-2614386,Gedroitsy,Giedraičiai,,
-2614386,Gedroitsy,Gedroitsy,,
-2614386,Gedroitsy,Gedrovitz,,
-2614386,Gedroitsy,Giedrojcie,,
-2614386,Gedroitsy,G'yedraychay,,
-2614386,Gedroitsy,Giyedraychyay,,
-2614386,Gedroitsy,Giedraièių,,
-2614386,Gedroitsy,Gedroytse,,
-2614386,Gedroitsy,Gedraychay,,
-2614386,Gedroitsy,Gedrevitsh,,
-2614386,Gedroitsy,Gedrevitz,,
-854281,Gegény,Gégény,,
-854281,Gegény,Gegény,,
-1774633,Gehaus,Gehaus,,
-1774857,Geilenkirchen,Geilenkirchen,,
-1774857,Geilenkirchen,Gelekerke,,
-1774875,Geinsheim,Geinsheim,,
-1774878,Geisa,Geisa,,
-1775010,Geisig,Geisig,,
19209,Geistingen,Geistingen,,
-2614318,Gelazhyay,Geležiai,,
-2614318,Gelazhyay,Gelez,,
-2614318,Gelazhyay,Gelezhyay,,
-2614318,Gelazhyay,Gelažių,,
-2614318,Gelazhyay,Gelazhyay,,
-2614318,Gelazhyay,Gelažai,,
-1775168,Geldern,Geldern,,
-1775168,Geldern,Gelderen,,
-1775168,Geldern,Guelders,,
-749471,Gelibolu,Gelibolu,,
-749471,Gelibolu,Kallipolis,,
-749471,Gelibolu,Gallipoli,,
-749471,Gelibolu,Callipolis,,
-749471,Gelibolu,Guélibolou,,
-1038915,Gel'myazov,Hel'miaziv,,
-1038915,Gel'myazov,Gel'myazov,,
-1038915,Gel'myazov,Helmiazov,,
-1038915,Gel'myazov,Glemyazovo,,
-1038915,Gel'myazov,Glemiasov,,
-1775223,Gelnhausen,Gelnhausen,,
-863042,Gelse,Nyírgelse,,
-863042,Gelse,Gelse,,
-1775230,Gelsenkirchen,Gelsenkirchen,,
-1775230,Gelsenkirchen,Gelsenkirchen-Buer,,
-2614335,Gelvany,Gelvonai,,
-2614335,Gelvany,Gelvan,,
-2614335,Gelvany,Gelvany,,
-2614335,Gelvany,Giełwany,,
-2614335,Gelvany,Gelvonys,,
-2614335,Gelvany,Gelvony,,
-2614335,Gelvany,Gelvonių,,
-2614335,Gelvany,Gelvonis,,
-2614335,Gelvany,Gelvonay,,
-2614335,Gelvany,Gilvan,,
-2614335,Gelvany,Gelwen,,
-1775295,Gemen,Gemen,,
-1775295,Gemen,Gehmen,,
-1775308,Gemmingen,Gemmingen,,
-1775314,Gemünd,Gemünd,,
-1775314,Gemünd,Gemuend,,
-1775318,Gemünden,Gemünden,,
-1775318,Gemünden,Gemünden Am Main,,
-1775317,Gemünden,Gemünden,,
-1775317,Gemünden,Gemuenden I. Hunsrueck,,
-1775317,Gemünden,Gemünden (Hunsrück),,
-1775322,Gemünden an der Wohra,Gemünden An Der Wohra,,
-1775322,Gemünden an der Wohra,Gemünden (Wohra),,
-1775322,Gemünden an der Wohra,Gemuenden An Der Wohra,,
-854315,Gemzse,Gemzse,,
-2144683,Gendringen,Gendringen,,
-2552151,Geneva,Geneva,,
-2552151,Geneva,Genève,,
-2552151,Geneva,Genf,,
-2552151,Geneva,Ginevra,,
-2552151,Geneva,Genevra,,
-2552151,Geneva,Genava,,
-2552151,Geneva,Genèva,,
-1775342,Gengenbach,Gengenbach,,
-1038918,Genichesk,Heniches'k,,
-1038918,Genichesk,Genichesk,,
-1038918,Genichesk,Genitzshek,,
-1038918,Genichesk,Heniczesk,,
-1038918,Genichesk,Geniczesk,,
-1038918,Genichesk,Genitchesk,,
-1038918,Genichesk,Genitschesk,,
-1038918,Genichesk,Henices'k,,
-1775383,Gensingen,Gensingen,,
-1775388,Genthin,Genthin,,
-1160000,Genyéte,Ghenetea,,
-1160000,Genyéte,Genyéte,,
-1160000,Genyéte,Gheţea,,
-1775431,Georgensgmünd,Georgensgmünd,,
-1775431,Georgensgmünd,Georgensgmuend,,
-1775466,Gera,Gera,,
-854357,Gergelyi / Ugornya,Gergelyiugornya,,
-854357,Gergelyi / Ugornya,Gergelyi,,
-854357,Gergelyi / Ugornya,Ugornya,,
-854357,Gergelyi / Ugornya,Gergelyi-Ugornya,,
-1942992,Germanoviche,Germanovichi,,
-1942992,Germanoviche,Hermanowicze,,
-1942992,Germanoviche,Hermanavichy,,
-1942992,Germanoviche,Armanavičiai,,
-1942992,Germanoviche,Germanoviche,,
-1043535,Germanovka,Hermanivka,,
-1043535,Germanovka,Germanovka,,
-1043535,Germanovka,Krasnoye-2,Russia,1946-87
-1043535,Germanovka,Hermanovka,,
-1043535,Germanovka,Hermanówka,,
-1043535,Germanovka,Krasnoye,,
-1043535,Germanovka,Germanowka,,
-1775665,Germersheim,Germersheim,,
-1775665,Germersheim,Gemersheim,,
-1775665,Germersheim,Germersche,,
-1775706,Gernsheim,Gernsheim,,
407654,Gernyés,Kopashnovo,"Ukraine, Russia",
407654,Gernyés,Gernyés,,
407654,Gernyés,Kopašnovo,,
407654,Gernyés,Kopashne,,
407654,Gernyés,Kopașnovo,,
407654,Gernyés,Kopaschnowo,,
407654,Gernyés,Kopasneve,,
407654,Gernyés,Kopašno,,
407654,Gernyés,Kopashnye,,
407654,Gernyés,Kapashne,,
407654,Gernyés,Kopashnif,,
-1775711,Geroda,Geroda,,
-1775723,Geroldshausen,Geroldshausen,,
-1775737,Gerolstein,Gerolstein,,
-1775741,Gerolzhofen,Gerolzhofen,,
-1775742,Gerresheim,Gerresheim,,
-1775742,Gerresheim,Düsseldorf-Gerresheim,,
-1775774,Gersfeld,Gersfeld,,
-1775866,Geseke,Geseke,,
-1775866,Geseke,Gesecke,,
-854375,Gesztely,Gesztely,,
-854375,Gesztely,Geszthely,,
-546584,Gewitsch,Jevíčko,,
-546584,Gewitsch,Gewitsch,,
-469837,Ghardaïa,Ghardaïa,,
-3166173,Gharian,Gharyan,,
-3166173,Gharian,Garian,,
-3166173,Gharian,Gharian,,
-3166173,Gharian,Gasr Garyan,,
-474186,Ghazaouet,Ghazaouet,,
-1958757,Ghent,Gent,"Dutch, Germany",
-1958757,Ghent,Ghent,,
-1958757,Ghent,Gand,,
-501466,Gidle,Gidle,"Poland, Russia",
-501466,Gidle,Gidjel,,
-501466,Gidle,Gidla,,
-501466,Gidle,Gidzielice,,
-501466,Gidle,Gidzel,,
-501466,Gidle,Gidżle,,
-1776048,Giebelstadt,Giebelstadt,,
-1776048,Giebelstadt,Geibelstadte,,
-2614320,Giełgudyszki,Gelgaudiškis,,
-2614320,Giełgudyszki,Giełgudyszki,,
-2614320,Giełgudyszki,Gel'gudishki,,
-2614320,Giełgudyszki,Gelgudishok,,
-2614320,Giełgudyszki,Gelgudischken,,
-2614320,Giełgudyszki,Gel'hudishki,,
-2614320,Giełgudyszki,Ģelgaudišķi,,
-501494,Gielniów,Gielniów,,
-501494,Gielniów,Gielniov,,
-501494,Gielniów,Gel'niov,,
-501494,Gielniów,Gelenov,,
-501494,Gielniów,Gel'nev,,
-1776188,Giessen,Gießen,,
-1776188,Giessen,Giessen,,
-498918,Gilgenburg,Dąbrówno,,
-498918,Gilgenburg,Gilgenburg,,
-498918,Gilgenburg,Gilgenberg,,
-1776311,Gilserberg,Gilserberg,,
-1776323,Gimbsheim,Gimbsheim,,
-1776350,Gindorf,Gindorf,,
-842074,Girált,Giraltovce,,
-842074,Girált,Girált,,
-842074,Girált,Oiraltovce,,
-842074,Girált,Girattowce,,
-1429412,Giromagny,Giromagny,,
-2614469,Girtakol,Girkalnis,,
-2614469,Girtakol,Girtegole,,
-2614469,Girtakol,Girtakol',,
-2614469,Girtakol,Girtokoł,,
-2614469,Girtakol,Girtigola,,
-2614469,Girtakol,Girtagola,,
-2614469,Girtakol,Girkalnio,,
-1428964,Gisselfingen,Gélucourt,,
-1428964,Gisselfingen,Gisselfingen,,
-1160365,Giurgiu,Giurgiu,,
-1160365,Giurgiu,Giurgevo,,
-1160365,Giurgiu,Yergöğü,,
-1160365,Giurgiu,Gyurgyevó,,
-2614730,Giwie,Gyviai,,
-2614730,Giwie,Giwie,,
-2614730,Giwie,Givye,,
-2614730,Giwie,Gīvē,,
-2614730,Giwie,Gyvių,,
-1776464,Gladbeck,Gladbeck,,
-1776471,Gladenbach,Gladenbach,,
-508027,Glatz,Kłodzko,,
-508027,Glatz,Glatz,,
-508027,Glatz,Kladsko,,
-508027,Glatz,Glacio,,
-508027,Glatz,Kładzko,,
-1776677,Glauburg,Glauburg,,
-1776677,Glauburg,Glauberg,,
-3208533,Glazmanka,Gostiņi,,
-3208533,Glazmanka,Dankere,"Germany, Yiddish",
-3208533,Glazmanka,Glazmanka,,
-3208533,Glazmanka,Glazmanke,,
-3208533,Glazmanka,Głazmanka,,
-3208533,Glazmanka,Trentelberg,,
-3208533,Glazmanka,Guostiniai,,
-3208533,Glazmanka,Dankera,,
-3208533,Glazmanka,Dankari,,
-3208533,Glazmanka,Glasmanka,,
-3208533,Glazmanka,Glazminka,,
-1776697,Glehn,Glehn,,
-1776709,Gleicherwiesen,Gleicherwiesen,,
-501777,Gleiwitz,Gliwice,,
-501777,Gleiwitz,Gleiwitz,,
-501777,Gleiwitz,Hlivice,,
-501777,Gleiwitz,Gliwice-Sosnowiec,,
-1039042,Gliniany,Hlyniany,,
-1039042,Gliniany,Gliniany,,
-1039042,Gliniany,Glina,,
-1039042,Gliniany,Glinyany,,
-1039042,Gliniany,Glinah,,
-1039042,Gliniany,Gline,,
-1039042,Gliniany,Hlynjany,,
-1039024,Glinki,Hlynky,,
-1039024,Glinki,Glinki,"Russia, Poland",
-501761,Glinojeck,Glinojeck,,
-501761,Glinojeck,Glinovietzk,,
-501761,Glinojeck,Glinoyetzk,,
-501761,Glinojeck,Glinovyetsk,,
-1039037,Glińsko,Hlyns'k,,
-1039037,Glińsko,Glińsko,,
-1039037,Glińsko,Glinskoye,,
-1039037,Glińsko,Glin’sko,,
-1039037,Glińsko,Hlyns'ke,,
-1160419,Glód,Glod,"Romania, Yiddish",
-1160419,Glód,Glód,,
-501806,Glogau,Głogów,,
-501806,Glogau,Glogau,,
-501806,Glogau,Hlohov,,
-501806,Glogau,Glogovia,,
-501806,Glogau,Groß-Glogau,,
-501819,Głogów,Głogów Małopolski,,
-501819,Głogów,Glogev,,
-501819,Głogów,Glogov,,
-501819,Głogów,Głogów,,
-501857,Głowno,Głowno,,
-501857,Głowno,Glovna,,
-501857,Głowno,Glovno,,
-1943558,Glubokoye,Hlybokaye,,
-1943558,Glubokoye,Głębokie,,
-1943558,Glubokoye,Glubokoye,,
-1943558,Glubokoye,Glubok,,
-1943558,Glubokoye,Glubokojė,,
-1943558,Glubokoye,Glybokoje,,
-1943558,Glubokoye,Hłybokaje,,
-1943558,Glubokoye,Hlybokae,,
-1943558,Glubokoye,Hluboka,,
-1943558,Glubokoye,Glebokoye,,
-1943558,Glubokoye,Globokie,,
-1943558,Glubokoye,Glubokie,,
-1943558,Glubokoye,Gleboke,,
-1943558,Glubokoye,Glembokie,,
-1776939,Glückstadt,Glückstadt,,
-1776939,Glückstadt,Glueckstadt,,
-1040039,Glukhov,Hlukhiv,,
-1040039,Glukhov,Glukhov,,
-1040039,Glukhov,Hluchov,,
-1040039,Glukhov,Głuchów,,
-1040039,Glukhov,Gluchov,,
-1040039,Glukhov,Hluchiv,,
-1040039,Glukhov,Hluchiw,,
-1040039,Glukhov,Gluchoff,,
-1057595,Glusha,Velyka Hlusha,,
-1057595,Glusha,Velikaya Glusha,,
-1057595,Glusha,Wielka Hłusza,,
-1057595,Glusha,Lishe,,
-1057595,Glusha,Hłusza Wielka,,
-1057595,Glusha,Vel'ka Khlusha,,
-1057595,Glusha,Vel'ka Glusha,,
-1057595,Glusha,Bol'shaya Glusha,,
-1045593,Glusha Mala,Mala Hlusha,,
-1045593,Glusha Mala,Malaya Glusha,,
-1045593,Glusha Mala,Mała Hłusza,,
-1045593,Glusha Mala,Lishke,,
-1045593,Glusha Mala,Mala Khlusha,,
-1045593,Glusha Mala,Hłusza Mała,,
-1943079,Glusk,Hlusk,,
-1943079,Glusk,Glusk,"Russia, Yiddish",
-1943079,Glusk,Hłusk,,
-1943079,Glusk,Glussk,,
-1943079,Glusk,Halusk,,
-501903,Głusk,Głusk,,
-501903,Głusk,Glisk,,
-501970,Gnesen,Gniezno,,
-501970,Gnesen,Gnesen,,
-501970,Gnesen,Gnesna,,
-501970,Gnesen,Hnězdno,,
-501970,Gnesen,Gnezno,,
-501970,Gnesen,Gnézna,,
-842261,Gnézda,Hniezdne,,
-842261,Gnézda,Gňazdá,Slovania,until 1948
-842261,Gnézda,Gnézda,,
-842261,Gnézda,Kniesen,,
-842261,Gnézda,Gniazda,,
-1039133,Gnivan',Hnivan',,
-1039133,Gnivan',Gnivan',,
-1039133,Gnivan',Hniewań,,
-1039133,Gnivan',Gniewań,,
-1777044,Gnodstadt,Gnodstadt,,
-1777077,Goch,Goch,,
-1777077,Goch,Gogh,,
-1777082,Gochsheim,Gochsheim,,
-1777092,Göcklingen,Göcklingen,,
-1777097,Goddelau,Goddelau,,
-545162,Göding,Hodonín,,
-545162,Göding,Göding,,
-2614233,Godlewo,Garliava,,
-2614233,Godlewo,Godlewo,,
-2614233,Godlewo,Godlevo,,
-2614233,Godlewo,Gudleve,,
-2614233,Godlewo,Garļava,,
-2614233,Godlewo,Gudleva,,
-2614233,Godlewo,Godilieva,,
-2614233,Godlewo,Gorleva,,
-2614233,Godlewo,Garleva,,
-2614233,Godlewo,Garlyava,,
-2614233,Godlewo,Garliavos,,
-854459,Gödöllő,Gödöllő,,
-854459,Gödöllő,Gödölö,,
-854459,Gödöllő,Gedellö,,
-2612505,Godutishki,Adutiškis,,
-2612505,Godutishki,Hoduciszki,,
-2612505,Godutishki,Hidotzishok,,
-2612505,Godutishki,Godutishki,,
-2612505,Godutishki,Haydutsishok,,
-2612505,Godutishki,Heidotzishok,,
-2612505,Godutishki,Hydutzishek,,
-2612505,Godutishki,Goduzischki,,
-1039164,Golaya Pristan’,Hola Prystan’,,
-1039164,Golaya Pristan’,Golaya Pristan’,,
-1039164,Golaya Pristan’,Holia-Pristan,,
-502167,Goldap,Gołdap,,
-502167,Goldap,Goldap,,
-502167,Goldap,Geldapė,,
-502167,Goldap,Goldapp,,
-1777264,Goldbach,Goldbach,,
-3209873,Goldingen,Kuldīga,,
-3209873,Goldingen,Goldingen,,
-3209873,Goldingen,Golding,,
-3209873,Goldingen,Kuldyga,,
-3209873,Goldingen,Goldynga,,
-3209873,Goldingen,Kuldīgas,,
-502233,Golina,Golina,"Poland, Yiddish, Russia",
-502233,Golina,Gohlen,Germany,1940-45
-502233,Golina,Golin,,
-502233,Golina,Gollin,,
-502233,Golina,Gohlen Am Warthe,,
-502119,Gollantsch,Gołańcz,,
-502119,Gollantsch,Gollantsch,,
-502119,Gollantsch,Schwertburg,,
-842053,Gölnicbánya,Gelnica,,
-842053,Gölnicbánya,Gölnicbánya,,
-842053,Gölnicbánya,Göllnitz,,
-842053,Gölnicbánya,Gölniczbánya,,
-842053,Gölnicbánya,Göllnicbánya,,
-842053,Gölnicbánya,Gollnitz,,
-842053,Gölnicbánya,Goellnitz,,
-1943121,Golobudy,Golobudy,,
-1943121,Golobudy,Hołobudy,,
-1039183,Goloby,Holoby,,
-1039183,Goloby,Goloby,,
-1039183,Goloby,Hołoby,,
-1039183,Goloby,Holobi,,
-1039183,Goloby,Golobi,,
-1039192,Gołogóry,Holohory,,
-1039192,Gołogóry,Gołogóry,,
-1039192,Gołogóry,Goligor,,
-1039192,Gołogóry,Gologory,,
-1039192,Gołogóry,Golige,,
-1039192,Gołogóry,Golgora,,
-502259,Gołonóg,Gołonóg,,
-1943134,Golovchin,Golovchin,,
-1943134,Golovchin,Holovtchin,,
-1943134,Golovchin,Hałoŭčyn,,
-1943134,Golovchin,Hołowczyn,,
-1943134,Golovchin,Golovtshin,,
-1943134,Golovchin,Holovchyn,,
-1943149,Golshany,Hal'shany,,
-1943149,Golshany,Gol'shany,,
-1943149,Golshany,Olshan,,
-1943149,Golshany,Holszany,,
-1943149,Golshany,Alšėnai,,
-1943149,Golshany,Halšany,,
-1943149,Golshany,Holshan,,
-1943149,Golshany,Holshani,,
-1943149,Golshany,Olshani,,
-1943149,Golshany,Olszany,,
-544715,Goltsch Jenikau,Golčŭv Jeníkov,,
-544715,Goltsch Jenikau,Goltsch-Jenikau,,
-502272,Golub / Dobrzyń,Golub-Dobrzyń,,
-502272,Golub / Dobrzyń,Dobrin Bei Dervents,,
-502272,Golub / Dobrzyń,Dobrzyń Nad Drwęcą,,
-502272,Golub / Dobrzyń,Dobrin An Der Drewenz,,
-502272,Golub / Dobrzyń,Dobzhin Nad Drvents,,
-502272,Golub / Dobrzyń,Gollub,,
-502272,Golub / Dobrzyń,Golub,,
-502272,Golub / Dobrzyń,Dobzhin,,
-502272,Golub / Dobrzyń,Dobzhin Golub,,
-502272,Golub / Dobrzyń,Dobrzyń-Golub,,
-502272,Golub / Dobrzyń,Golub Dobzhin,,
-1943152,Golubiche,Halubichy,,
-1943152,Golubiche,Golubichi,,
-1943152,Golubiche,Hołubicze,,
-1943152,Golubiche,Golubiche,,
-1943152,Golubiche,Halubičy,,
-1943171,Golynka,Hałynka,,
-1943171,Golynka,Hołynka,,
-1943171,Golynka,Holinka,,
-1943171,Golynka,Golynka,,
-1943171,Golynka,Staraja Hałynka,,
-1943171,Golynka,Holinke,,
-1943559,Gomel,Homyel',,
-1943559,Gomel,Gomel',,
-1943559,Gomel,Homl,,
-1943559,Gomel,Homel,"Poland, Germany",
-1943559,Gomel,Gomelis,,
-1943559,Gomel,Homlye,,
-1943559,Gomel,Homiel,,
-854523,Gönc,Gönc,,
-854525,Göncruszka,Göncruszka,,
-502306,Gonyendz,Goniądz,,
-502306,Gonyendz,Goniondzh,,
-502306,Gonyendz,Gonyendz,,
-502306,Gonyendz,Gonyadz,,
-502306,Gonyendz,Gonyandz,,
-502306,Gonyendz,Gonyondz,,
-502306,Gonyendz,Gonyondzh,,
-502306,Gonyendz,Goniondz,,
-2144834,Goor,Goor,,
-1777648,Göppingen,Göppingen,,
-1777648,Göppingen,Goeppingen,,
-502357,Góra Kalwaria,Góra Kalwaria,,
-502357,Góra Kalwaria,Ger,,
-502357,Góra Kalwaria,Gura-Kal'varya,,
-502357,Góra Kalwaria,Gur,,
-502357,Góra Kalwaria,Gier,,
-502357,Góra Kalwaria,Góra Kalwarja,,
-502348,Goraj,Goraj,,
-502348,Goraj,Goray,"Yiddish, Russia",
-502348,Goraj,Goraj Lubelski,,
-502348,Goraj,Gorai,,
-2614231,Gordzh,Gargždai,,
-2614231,Gordzh,Gorzd,,
-2614231,Gordzh,Gordzh,,
-2614231,Gordzh,Garsden,,
-2614231,Gordzh,Gorżdy,,
-2614231,Gordzh,Gargždi,,
-2614231,Gordzh,Gargždā,,
-2614231,Gordzh,Gargzhday,,
-2614231,Gordzh,Garzdai,,
-2614231,Gordzh,Gorzad,,
-2614231,Gordzh,Gorzed,,
-2614231,Gordzh,Gorzhd,,
-2614231,Gordzh,Gorzhdy,,
-2144849,Gorinchem,Gorinchem,,
-2144849,Gorinchem,Gorcum,,
-2144849,Gorinchem,Gorkum,,
-1047425,Gorkaya,Gorkaya,,
-1047425,Gorkaya,Nazarovicheva,,
-1047425,Gorkaya,Nazarovka,,
-1047425,Gorkaya,Nazarevich,,
-1047425,Gorkaya,Nazarevitch,,
-1047425,Gorkaya,Nazarevitz,,
-1047425,Gorkaya,Nazarovineva,,
-1047425,Gorkaya,Nazarivka,,
-1943561,Gorki,Horki,"Belarus, Yiddish",
-1943561,Gorki,Gorki,"Russia, Poland",
-502493,Gorlice,Gorlice,,
-502493,Gorlice,Gorlitza,,
-502493,Gorlice,Gorlits,,
-502493,Gorlice,Gorlitse,,
-1040044,Gorlovka,Horlivka,,
-1040044,Gorlovka,Gorlovka,,
-1040044,Gorlovka,Gorlowka,,
-1039397,Gornostaypol,Hornostaipil',,
-1039397,Gornostaypol,Gornostaypol',,
-1039397,Gornostaypol,Hornistopol,,
-1039397,Gornostaypol,Hornostajpol,,
-1039397,Gornostaypol,Gornastaypol',,
-1039397,Gornostaypol,Gornostipol,,
-1943267,Gorodets,Haradzets,,
-1943267,Gorodets,Gorodets,,
-1943267,Gorodets,Horodec,,
-1943267,Gorodets,Horodets,,
-1943267,Gorodets,Haradziec,,
-1943267,Gorodets,Haradzec,,
